text,targe
أطلقت شركة هواوي الصينية الجيل الثاني من منتوجات توك باند »، الذي تضم سوارا رياضيا ذكيا ويعمل جهاز هواوي توك باند بي »، الذي يجمع بين السوار الرياضي وساعة بلوتوث بوظيفة أكثر ذكاء لتتبع اللياقة البدنية مع أعلى قدر من الدقة إضافة إلى خاصية التزامن المطورة مع الأجهزة المتنقلة التي يحتاجها المستخدم ويتمتع بقدرة تفوق سابقه للاتصال اللاسلكي عبر تقنية بلوتوث »، ما يجعله مصمما ليناسب الأشخاص المنشغلين الذين يسعون إلى الحفاظ على لياقتهم البدنية ومراقبة نشاطهم وصحتهم وتم تزويد توك باند بي بجهاز استشعار متقدم من محاور والذي يدعم تقنية الكشف الذكي والتحديد التلقائي والدقيق للحركة فضلا عن ميزة تحديد فترات النوم العميق والخفيف ليلا إضافة إلى توفيره نصائح طبية تساعد المستخدمين على تغيير وتحسين نمط نومهم ويأتي الجهاز بخاصية الميكرفون المزدوج وتكنولوجيا تقليل الضجيج ونوعية بلوتوث عالية الجودة للاتصال إضافة إلى تقنية الكشف الذكي للاستشعار لمعرفة ما إذا كانت سماعة البلوتوث مربوطة على المعصم أم لا وبذلك يقوم الجهاز بتشغيل الصوت تلقائيا في الهاتف الذكي أو سوار بي,2
أفادت مديرية الدراسات والتوقعات المالية التابعة لوزارة الاقتصاد والمالية انخفاض مبيعات الإسمنت بنسبة في المائة متم أبريل الماضي بعد تراجع بناقص في المائة مقارنة مع الفترة نفسها من السنة الماضية مسجلة تواصل تباطؤ وتيرة تراجع القطاع وأوضحت المديرية في مذكرة الظرفية لشهر ماي الجاري أن هذا النمو تعزز بفضل ارتفاع جاري القروض العقارية خلال الفصل الأول من السنة بزائد في المائة لتستقر عند مليار درهم موازاة مع نمو القروض المخصصة للسكن بزائد في المائة متأثرة رغم ذلك بانخفاض جاري القروض المخصصة للمنعشين العقاريين بناقص في المائة وبلغ إجمالي القروض الممنوحة من قبل صندوق الضمان فوغاريم خلال الفصل الأول من السنة الجارية مليون درهم فيما بلغت قروض صندوق فوغالوج مليون درهم سجل الرقم الاستدلالي لأثمان المحروقات ارتفاعا بزائد في المائة خلال شهر أبريل الماضي في سياق تطور عام للرقم الاستدلالي للأثمان بزائد في المائة مقارنة مع الشهر السابق نتيجة نمو أسعار المواد غير الغذائية بزائد في المائة وانخفاض أسعار المواد الغذائية بناقص في المائة وقد همت هذه الانخفاضات حسب المندوبية السامية للتخطيط المواد الغذائية خصوصا أثمان الخضر بناقص في المائة السمك وفواكه البحر بناقص في المائة وكذا القهوة والشاي الكاكاو بناقص في المائة والحليب والجبن والبيض بناقص في المائة مقابل ارتفاع أثمان الفواكه بزائد في المائة اللحوم بزائد في المائة وسجلت أهم الارتفاعات في الحسيمة والداخلة وبني ملال وطنجة وآسفي فيما سجلت الانخفاضات في كل من القنيطرة سطات الرباط أكادير وتطوان,2
مكتب السلامة الصحية يتلف طنا من اللحوم في الأسبوع الثاني من رمضان أسفرت عمليات المراقبة التي تقوم بها مصالح المراقبة التابعة للمكتب الوطني للسلامة الصحة للمنتجات الغذائية عن تحرير محضر مخالفة مباشرة في ما يتعلق ببيع وتخزين المواد الغذائية خلال الأسبوع الثاني من شهر رمضان وأكد المكتب أن مصالح المراقبة التابعة له أجرت خرجة ميدانية إذ تمت خلالها مراقبة ألفا نقاط بيع من متاجر ومؤسسات صناعية ومجازر ومطاعم وغيرها أسفرت عن أخذ عينة من المواد المراقبة من أجل إخضاعها للتحاليل المختبرية وتحرير محضر مخالفة مباشر وإنجاز ألفا عملية تحسيس تتعلق بكيفية تخزين المواد الغذائية وعنونتها وشروط سلامتها إلى ذلك نتج عن عمليات المراقبة حجز وإتلاف أطنان من المواد الغذائية الفاسدة شكلت فيها اللحوم إذ بلغت كمية اللحوم الحمراء التي تم حجزها طنا من بينها كيلوغرامامن الذبيحة السرية طنا من الأحشاء وبدورها شكلت المنتجات البحرية حصة هامة من مجموع المنتجات المحجوزة إذ بلغت كميتها طنا لكنها رغم ذلك تظل منخفضة بشكل كبير مقارنة مع الكمية المحجوزة منها خلال الأسبوع الأول من رمضان والبالغة طنا كما تراجعت أيضا كمية اللحوم البيضاء المحجوزة من طنا في الأسبوع الأول إلى أطنان في الأسبوع الثاني فيما بلغت كمية مشتقات الحليب المحتجزة طنا وهمت عمليات المراقبة والحجز أيضا باقي المنتجات الأخرى الأكثر استهلاكا في شهر رمضان منها التمور التي بلغت كمية محجوزاتها كيلوغراما كيلوغراما من الدقيق كيلوغراما من الحلويات التقليدية كيلوغراما من المصبرات النباتية كيلوغراما من مواد التحلية كما تم حجز طبقا ووجبة محضرة إلى جانب السوائل إذ تم حجز لترا من المشروبات الغازية لترا من العصير والنكتار لترا من الماء المعدني إلى جانب ذلك أرجعت مصالح المراقبة التابعة للمكتب الوطني للسلامة الصحية للمنتجات الغذائية طنا من الأغذية غير الصالحة للاستهلاك من النقاط الحدودية خلال الأسبوع الثاني من رمضان إثر عمليات المراقبة التي تتم في هذه النقاط يتعلق الأمر طنا من مشتقات الحليب طنا من التمور أطنان من المنتجات البحرية كيلوغراما من المربى واتخذ المكتب عددا من الإجراءات الخاصة بشهر رمضان إذ عزز فرق المراقبة ليتعدى عدد المشرفين على عمليات المراقبة إلى مراقبا كما حدد مختبرات جهوية للتحاليل والأبحاث التي تقدم الدعم التقني لعمليات المراقبة من خلال التحاليل التي تنجزها للتأكد من السلامة الصحية للمواد الغذائية وتنظم فرق المراقبة المتنقلة للمكتب خرجات ميدانية منتظمة من أجل مراقبة نقط البيع من متاجر وأسواق ومطاعم وغيرها إلى جانب المؤسسات الصناعية للمواد الغذائية للوقوف على المخالفات الخاصة بشروط التخزين والنظافة وسلامة المنتجات الغذائية المعروضة للبيع أو الاستهلاك صفاء النوينو,2
وزير الاقتصاد والمالية أوضح في ملتقى حول البيانات المالية أن الإجراء يروم تدعيم مصداقية المعطيات المقدمة أعلن محمد بوسعيد وزير الاقتصاد والمالية أن المحللين الماليين سيخضعون للمراقبة من أجل التأكد من المعطيات التي يقدمونها حول الشركات المدرجة في البورصة والمعلومات التي يقدمونها ذات الطابع المالي التي يمكن أن تكون لها انعكاسات على أسواق الرساميل والقيم وأشار خلال تدخله في ملتقى حول الإعلام المالي البيانات المالية في صميم تنمية القطب المالي للبيضاء إلى أن المعلومة المالية الصادقة والدقيقة تعتبر شرطا أساسيا لتطور القطاعات المالية وتتطلب انخراط كل المعنيين في القطاع من أجل ضمان تداول معلومات مالية ذات مصداقية إذ أن المقاولات مطالبة بتقديم المعلومات حول وضعيتها المالية بشكل دقيق ومفهوم يتيح لكل المتعاملين الاطلاع على نشاطها بشكل دقيق كما أن سلطات التقنين والمراقبة يتعين أن تسهر على احترام المقتضيات وأبرز في الملتقى الذي نظمه كل من الوديع المركزي ماروكلير وبورصة البيضاء وأسبوعية فينانس نيوز إيبدو »، أول أمس الأربعاء الإجراءات التي اتخذتها السلطات أو تعتزم اعتمادها من أجل تطوير تداول البيانات المالية وضمان توفير معطيات مالية ذات مصداقية وناجعة ومنتظمة وأوضح أن السياسة الحكومية في المجال تروم تحقيق ثلاثة أهداف أساسية تتمثل في تدعيم الاستقرار المالي من خلال توسيع مجال تدخل مؤسسات المراقبة مشيرا في هذا الصدد إلى قانون مؤسسات الائتمان الجديد الذي اعتمد آليات رقابة جديدة على المؤسسات البنكية والهيآت التي تدخل في حكمها بالموازاة مع ذلك تسعى التدابير الحكومية إلى تعزيز دور الأسواق المالية في تمويل الاقتصاد الوطني وتأتي في المقام الثالث الإجراءات التي تهدف إلى الإدماج المالي لفئات اجتماعية لا تستفيد من الخدمات المالية وأكد أن كل هذه التدابير تتمحور حول تحقيق الشفافية المطلوبة لضمان مصداقية البيانات المالية التي يتم تداولها وفي هذا الإطار ذكر مجموعة من الإصلاحات التي تروم تحسين الحكامة في القطاع المالي مشيرا إلى أن القانون المتعلق بالبورصة سيرى النور قبل متم السنة الجارية كما تسعى الحكومة إلى تكثيف التعاون الدولي والجهوي في المجال المالي لجعل المغرب قاعدة للشركات المالية الكبرى وذلك من خلال اعتماد المعايير الدولية المعمول بها في تدبير أسواق الرساميل ما يفرض عصرنة وتدعيم البنيات التحتية للأسواق المالية وأشار إلى أن السلطات العمومية ستعتمد مرجعا مركزيا مركزيا لتقييم المعلومات المتداولة وإخضاع المحللين الماليين للمراقبة من أجل تقييم إمكاناتهم وقدراتهم واستقلاليتهم في تحليل وتقييم البيانات المالية المتعلقة بالشركات المدرجة أو التي تلجأ إلى السوق المالي ورفع سرعة توفير المعلومة المالية وتحسين جودتها وخصصت المائدة المستديرة الأولى التي أدارها محمد برادة وزير المالية سابقا لتقييم واقع البيانات المالية المتداولة حاليا من خلال المقارنة مع التجارب الدولية في هذا المجال وشارك فيها كل من منير رزقي عن بنك المغرب وحسن بولقنادل المدير العام لمجلس أخلاقيات القيم وكريم حجي المدير العام للشركة المدبرة للبورصة وفاطمة مهلادي عن أوروكلير بانك »، ومحمد داود عن تومسون رويترز وحاول المتدخلون في المائدة المستديرة الثانية الإجابة عن سؤال حول كيفية تأهيل جودة البيانات المالية في حين سلط المشاركون في المائدة المستديرة الثالثة الضوء عن آفاق العلاقة بين البيانات المالية القطب المالي عبد الواحد كنفاوي,2
طرحت شركة أش تي سي هاتفها الجديد أش تي سي ديزاير جي ثنائي الشريحة في الأسواق وهو الهاتف الذي ينتظر أن ينافس في فئة الهواتف متوسطة التكلفة ويملك الهاتف الجديد أش تي سي ديزاير جي ثنائي الشريحة شاشة إل سي دي بقياس بوصات ذات درجة وضوح تبلغ بكسل من نوع كواد أش دي »، إضافة إلى معالج رباعي النوى يعمل بسرعة جيغاهرتز وتبلغ سعة ذاكرة الوصول العشوائي رام في الهاتف ثنائي الشريحة أش تي سي ديزاير جي جيغابايت وذاكرة التخزين الداخلية جيغابايت مع إمكانية زيادتها عبر بطاقة ذاكرة خارجية من نوع ميكرو إس دي »، حتى جيغابايت إضافية وزودت أش تي سي هاتفها الجديد بكاميرا خلفية بدقة ميغابيكسل مزودة بفلاش ليد واحد فضلا عن كاميرا أمامية بدقة ميغابيكسل وبطارية بسعة ألفي ميلي أمبير وطرحت الشركة هاتفها الجديد بعدة ألوان منها الأزرق والأسود بدعم تقنية بلوتوث »، وبنظام تشغيل أندرويد بدر الدين عتيقي,2
بورصة كشف تقرير صادر عن مؤسسة أبلاين ”، المتخصصة في خدمات البورصة عن تراجع المديونية الصافية الإجمالية للشركات غير المالية المدرجة في بورصة الدار البيضاء بنسبة خلال السنة الماضية إذ بلغت مليار درهم أي ربح حوالي خمسة ملايير درهم خلال سنة ويعكس هذا التطور ضعف المجهود الاستثماري للشركات في سياق ظرفية صعبة إذ هم الانخفاض على الخصوص المديونية طويلة الأمد إيكيا أطلقت شركة إيكيا تخفيضات بنسبة على جميع منتوجاتها وذلك احتفالا بمرور سنة على افتتاح متجرها الأول في المغرب واستمرت التخفيضات الكبرى حسب ماركوس أكودو مدير الشركة إلى غاية نهاية الأسبوع الماضي موضحا أن الأسر فهمت فكرة الشركة السويدية وطريقة اشتغالها علما أن المتجر الضخم في زناتة كلف استثمارا بقيمة مليون درهم فيما امتد على مساحة ألفا متر مربع جامعة تمكنت الجامعة الدولية للبيضاء من الحصول على اعتراف من قبل الدولة ما سيسمح لخريجيها بالحصول على شهادات وطنية تعادل تلك المسلمة في مؤسسات التعليم العالي العمومية وبالتالي إمكانية العمل في القطاع الخاص وكذا في الوظيفة العمومية على حد سواء وأعلنت المؤسسة الرائدة في التعليم العالي عن حصولها على الاعتراف الذي يشهد بجودة برامج الجامعة واحترامها لدفتر التحملات الذي أعدته وزارة التعليم العالي والبحث العلمي وتكوين الأطر,2
سجلت القروض الممنوحة للزبائن خلال الفترة بين ارتفاعا بزائد في المائة لتنتقل من إلى مليار درهم وأفادت دراسة حديث لمجلس المنافسة حول تنافسية القطاع البنكي هيمنة البنوك على نسبة في المائة من حصص سوق القروض مقابل في المائة بالنسبة إلى شركات القروض واظهر تحليل حصص السوق حسب القروض الممنوحة استحواذ مجموعة التجاري وفا بنك البنك المركزي الشعبي ”، على التوالي على في المائة على الحصص سنة ويظل قطاع القروض حسب الدراسة متركزا بين الفاعلين المذكورين اللذين يراكمان حصة في المائة من القروض في السوق البنكية انخفض عدد المسافرين الذين استعملوا مطار الناظور العروي خلال يوليوز الماضي بناقص في المائة إذ مر من هذا المطار ما مجموعه ألفا مسافرا مقابل ألفا مسافرا خلال الشهر ذاته من السنة الماضية وحسب معطيات للمكتب الوطني للمطارات فإن المسافرين الذين عبروا مطار العروي خلال الشهر الماضي توزعوا على ألفا وافد آلاف مغادرا أما حركة الطائرات فسجلت تراجع عدد الطائرات التي استعملت هذا المطار خلال الشهر الماضي إلى طائرة مقابل طائرة خلال الفترة ذاتها من السنة الماضية بناقص في المائة يذكر أن آلاف مسافرا عبروا مطار الناظور العروي خلال السنة الماضية,2
كشفت سامسونغ للإلكترونيات عن تشكيلة واسعة من تلفزيونات وتضع التلفزيونات الجديدة معيارا جديدا لمحتوى الاستثنائي بتقنية الوضوح الفائق وتنقل تجربة المشاهدة إلى آفاق جديدة تحتفظ سامسونغ بشعار لمنتجاتها الاستثنائية والمتميزة التي تقد قفزة حقيقية في عالم التقنية وباعتبارها الشركة الرائدة في صناعة التلفزيونات تعتزم سامسونغ توسيع شعار المرموق إلى أحدث مجموعاتنا من التلفزيونات الاستثنائية وهي تلفزيونات ويتميز تصميم تلفزيون بصورة حسية وبتفاعل انسيابي وتصميم أنيق وأفاد صلاح صادوق مدير أجهزة الصورة والصوت بشركة سامسونغ المغرب خلال ندوة صحافية أن تلفزيونات سامسونغ أظهرت تطورا استثنائيا في مجال التباين والسطوع وإعادة إنتاج الألوان والتفاصيل لتوفير تجربة استثنائية على مستوى جودة الصور وتعتمد التلفزيونات على تقنية بلورية دقيقة صديقة للبيئة وتنقل التقنية البلورية الدقيقة في تلفزيون ألوان الضوء المختلفة اعتمادا على حجمها لإنتاج أعلى مستوى من نقاء الألوان وكفاءة الضوء على الإطلاق في يومنا هذا وتنتج هذه التقنية مجموعة واسعة من الألوان تزود المشاهدين بجودة لونية تزيد بـ ضعفا عن الألوان الموجودة في التلفزيونات التقليدية,2
كشف مجلس القيم المنقولة تراجع عدد حاملي الأوراق المالية والمستثمرين فيها من ألفا إلى آلاف شخص خلال الفترة الممتدة بين والسنة الماضية وباستثناء ثلاث شركات كبرى تقاسمت شركة في البورصة رقم معاملات بقيمة مليون درهم فقط وأفاد تقرير دركي البورصة استقرار إجمالي حجم تداولات بورصة الدار البيضاء عند مليار درهم بزائد في المائة مقارنة مع السنة ما قبل الماضية موازاة مع انتعاش رسملتها بزائد في المائة متم السنة الماضية بعد تسجيلها تراجعا بناقص في المائة سنة قبل ذلك أفادت معطيات صادرة عن بوابة طلب الطعام عبر الأنترنت هيلو فوود »، إقبال الزبناء على الطعام الآسيوي إذ سجلت تلقيها آلاف طلب خلال ستة أشهر الأولى من السنة الجارية عبر مطعما شريكا وأضاف المصدر ذاته تلقي البوابة الالكترونية آلاف طلب على أطباق البرغر »، آلاف طلب بالنسبة إلى الأطباق الإيطالية ومثلها على أطباق اللحوم الحمراء والبيضاء المشوية فيما استقر حجم الطلب على الأطباق المغربية عند آلاف طلب إلى ذلك بلغ متوسط سعر الوجبة المطلوبة عبر هيلو فوود درهما فيما سجل ورود طلبات عن شخصا في الساعة عبر مدن المملكة,2
انطلقت الثلاثاء الماضي بالبنين اللقاءات الثنائية حول فرص الأعمال بين المقاولات المغربية ونظيراتها ببلدان البنين والكوت ديفوار والسنغال التي ستشكل المرحلة الأخيرة من القافلة المنظمة من قبل البنك الشعبي المركزي بشراكة مع مغرب التصدير لفائدة المقاولات المتوسطة والصغيرة وعرف اليوم الأول حضورا مكثفا للمقاولات البينينية التي يبحث أربابها عن فرص عمل مع أرباب المقاولات المغربية الذين شاركوا بدورهم بكثافة في رحلة البحث عن شركاء أفارقة من أجل تنمية نشاطاتهم التصديرية وأوضح رشيد أكومي المدير العام المكلف ببنك المقاولات والعلاقات الدولية بالبنك المركزي الشعبي أن تنظيم هذه القافلة يدخل في إطار مبادرة صاحب الجلالة الهادفة إلى تعزيز التعاون جنوب جنوب وتأتي في أعقاب الزيارة الملكية الأخيرة لعدد من البلدان الإفريقية وأشار إلى أن تنظيم هذه القافلة يهدف إلى تمكين المقاولات المتوسطة والصغيرة من زبناء البنك الشعبي المركزي من تعزيز نشاطها التصديري من خلالها تمكينها من لقاء عدد من المقاولات بالبلدان التي ستحط القافلة الرحال بها مضيفا أن الهدف الأساسي من هذه الزيارات هو تنظيم لقاءات عمل ثنائية بين المقاولات المغربية ونظيراتها بالبلدان الثلاثة التي ستزورها القافلة وأشار إلى أن التركيز على المقاولات الصغرى والمتوسطة يرجع إلى أن هذه الوحدات لا تتوفر على الإمكانيات الضرورية من أجل البحث عن أسواق خارجية ما دفع البنك الشعبي المركزي إلى تنظيم هذه المبادرة لفائدة زبنائه من هذا الصنف من المقاولات وذلك بشراكة مع مغرب التصدير »، وتحت رئاسة الوزارة المنتدبة المكلفة بالتجارة الخارجية وفي هذا الإطار اعتبرمحمد عبو خلال كلمته الافتتاحية بكوطونو بالبنين أن هذه المبادرة تعكس الالتزام الراسخ للمغرب من أجل تدعيم علاقاته مع البلدان الإفريقية مضيفا أنها تأتي في إطار مواصلة الديناميكية التي أحدثتها الزيارة الملكية في فبراير الماضي للبلدان الإفريقية جنوب الصحراء إذ تم التوقيع على العديد من اتفاقيات التنمية الاقتصادية والاجتماعية بهذه البلدان وإنجاح الشراكة الإفريقية على المستويات الاقتصادية والتجارية والمالية وأشار الوزير المنتدب إلى أنه يتعين تقوية الروابط الاقتصادية بين الفاعلين في القطاع الخاص بالبلدين مضيفا أن حجم المبادلات بين المغرب والبنين يظل محدودا إذ لا يتعدى مليون دولار علم أن هناك إمكانيات كبرى من أجل تطوير الشراكة بين البلين من جهتها نوهت نومي أزاريا هونهوي »، وزيرة الصناعة والتجارة والمقاولات الصغرى والمتوسطة في تصريح لـ الصباح بالمبادرة مضيفة أن تعزيز العلاقات الاقتصادية والمبادلات التجارية لا يمكن أن ينجح دون مشاركة فعالة للقطاع الخاص وأثنت على الجهات المنظمة لهذه المبادرة التي تتيح للمقاولات البينينية فرصة الاطلاع عن قرب على الإمكانات التي يتوفر عليها المغرب وفرص الأعمال التي يتيحها وستتواصل اللقاءات بين الفاعلين الخواص بالمغرب والبلدان التي ستزورها القافلة طيلة الأسبوع الجاري إذ ستشكل السينغال المحطة الأخيرة في هذه الزيارة على أن يتم تقييم حصيلة القافلة لاحقا والعمل على مواصلة تنظيم مثل هذه اللقاءات في السنوات المقبلة وذلك لإتاحة الفرصة للمقاولات المغربية خاصة المتوسطة والصغيرة منها على الاطلاع على أسواق جديدة مقاولة صغيرة ومتوسطة تستكشف الأسواق الأوربية يشارك في القافلة ما لا يقل عن مقاولة تنشط في مختلف القطاعات ويظل قطاع الصناعات الفلاحية الأكثر حضورا إذ يصل عدد المقاولات المشاركة منه مقاولة من مختلف مناطق المغرب يليه قطاع البناء بحوالي مقاولة ثم قطاع الصناعات الكهربائية والمينائية والحديدية والبلاستيكية بما لا يقل عن مقاولة ويليه قطاعا المنتوجات البحرية والأثاث والديكور بـ مقاولات لكل قطاع في حين أن عدد المقاولات المشاركة من قطاعات النقل والتكنولوجيات الحديثة للاتصالات والنسيج لا يتعدى ثلاث مقاولات عن كل قطاع ويمثل قطاع السيارات بمقاولتين عبد الواحد كنفاوي موفد الصباح إلى بنين,2
شرعت شركة سوني في تسويق كاميراتها الجديدة »، التي تعتبر أحدث عضو ضمن سلسلة كاميرات »، ذات العدسات القابلة للتبديل كما تعد هذه الكاميرا الأولى في العالم التي تحتوي على خصائص تثبيت بصرية للصورة بخمسة محاور تم تصميمها خصيصا لحساس الصور كامل الإطار وتتميز الكاميرا بصغر حجمها وخفة وزنها وجودة صورها الفائقة وهي استمرار لسلسلة كاميرات التي تعتبر أصغر الكاميرات ذات العدسات كاملة الإطار والقابلة للتبديل في العالم وتتحرك الكاميرا التي تضم حساس سموس إكسمور كامل الإطار قياس ملمترا والذي يتميز بدقة ميغابيكسل على مدار خمسة محاور لتعوض الاهتزاز الأمر الذي يزود خصائص تثبيت بصرية للصورة تعادل سرعة تصحيح للمغلاق أي أسرع بـ مرات بالنسبة إلى الصور الثابتة وبفضل هذه الكاميرا الجديدة أصبح التقاط الصور وتسجيل مقاطع الفيديو ذات الوضوح والجودة الفائقة باستخدام اليد أمرا ممكنا مقارنة مع الظروف السابقة التي كانت تتطلب استخدام حامل للكاميرا إضافة إلى توفير خصائص التثبيت صورا نقية وواضحة أكثر من ذي قبل للذين يستخدمون عدسات ماونت,2
استنفرت التصريحات التي خرج بها رئيس الحكومة عبد الإله بنكيران بعد حالة البلوكاج التي يعيشها تشكيلها قيادة حزب الاتحاد الدستوري التي عقدت لقاء استثنائيا اليوم الأربعاء بمدينة الدار البيضاء وأكدت قيادة حزب الحصان حسب مصدر من داخلها تحدث لهسبريس رفضها تعليق بنكيران فشله في تشكيل الحكومة على شماعة التحالف الذي أبرمته مع حزب التجمع الوطني للأحرار وجدد أعضاء المكتب السياسي لـ حزب الحصان التأكيد أن التحالف مع حزب التجمع الوطني للأحرار إستراتيجي ولا يمكن لأي كان أن يصادر حقهما في التحالف ما دام لا يخالف القوانين والأعراف السياسية متهمين رئيس الحكومة عبد الإله بنكيران بالتدخل في شؤون الأحزاب السياسية وذهب عدد من قادة الحزب الذي يتزعمه محمد ساجد إلى وصف التصريحات الصادرة عن رئيس الحكومة خلال انعقاد لجنة حزبه المركزية والتي اختار إعلام المصباح بثها بعد عشرة أيام بأنها تضر كثيرا بصورة المغرب خصوصا أن التحديات التي تواجه المملكة أكبر بكثير من إشكال تشكيل الحكومة التي تظل بداية فقط واستغرب قيادي في حزب الحصان في تصريح لهسبريس حديث رئيس الحكومة عن ضرورة احترام إرادة الموطنين معتبرا أن إرادة المواطنين لم عط فقط لحزب واحد وإذا كان الأمر كذلك فإن على حزب العدالة والتنمية أن يشكل الحكومة لوحده حسب تعبيره ونبه القيادي المذكور غير راغب في نشر هويته إلى أن الدستور يعطي إمكانية التحالفات التي لا بد لها من تنازلات وتوافقات لأن منطق الديمقراطية العددية لا يفيد الديمقراطية السياسية والدستورية وفق تعبيره متسائلا عمن يمنع رئيس الحكومة من أن يشكل حكومته دون حاجة إلى الآخرين وخصوصا بعد التصريحات التي أكد فيها أن الأحرار الدستوري لا يصلحان وكان بنكيران اختار توجيه رسائل بالجملة إلى حزب التجمع الوطني للأحرار وحليفه الاتحاد الدستوري مستغربا مطالبهما بعد تحالفهما ومضيفا أخنوش الذي أكن له احتراما كبيرا جاء بشروط لا يمكن القبول بها,3
دخل فريق العدالة والتنمية في مجلس النواب على الخط في قضية تصويت الشبيبة الاتحادية لفائدة عضوية البوليساريو في الاتحاد الدولي للشبيبات الاشتراكية في مؤتمره المنعقد بالعاصمة الألبانية تيرانا متهما الاتحاديين بـ الخيانة العظمى للوطن ووجه محمد سالم البيهي النائب عن فريق العدالة سؤالا كتابيا لصلاح الدين مزوار وزير الشؤون الخارجية والتعاون من أجل فتح تحقيق عاجل بخصوص دعم شبيبة حزبية لخصوم الوحدة الوطنية معتبرا أن الأمر يعد خرقا واضحا للدستور وخيانة عظمى للوطن السؤال الذي اطلعت هسبريس عليه شدد على ضرورة فتح تحقيق عاجل حول ما يرو له عن شبيبة الاتحاد الاشتراكي وفي ظرفية حساسة جدا وفي وقت يتلاحم فيه الشعب المغربي بقيادة جلالة الملك من أجل الدفاع عن وحدة وطننا الغالي مردفا وذلك على إثر تصويت بعض أعضاء شبيبة الإتحاد الاشتراكي لصالح خصوم الوحدة الترابية في الشبيبة العالمية وما خلف من استياء لأنصار الوحدة الوطنية والشعب المغربي كافة وتساءل النائب البرلماني عن التدابير التي ينوي مزوار القيام بها حفاظا على الوحدة الترابية وردع كل من سولت له نفسه استغلال بعض الأحزاب لظلم الوطن والشعب بحسب تعبيره وزاد المتحدث قائلا لم يعد هناك مجال للمزايدات ولا مجال للتطاول على وحدة الوطن أو خيراته تحت أي ذريعة كانت مضيفا فالسبيل الوحيد هو العمل النزيه والشفاف وربط المسؤولية بالمحاسبة تجسيدا لإرادة جلالة الملك التي أكدها في أكثر من مناسبة وتم توجيه اتهامات لـ أبناء لشكر بمعاداة مصالح المغرب في قضية الصحراء المغربية بعد تصويتهم لفائدة عضوية البوليساريو في الاتحاد الدولي للشبيبات الاشتراكية على الرغم من أن هؤلاء والذين اختاروا لهم اسم اتحاد طلبة الساقية الحمراء كانوا قد قدموا توصية للمؤتمر تدعو إلى ضرورة إنهاء ما يعتبرونه احتلالا مغربيا للصحراء منذ سنة يذكر أن المصطفى عماي عضو المكتب الوطني لشبيبة حزب الوردة كان قد عل على صورة له نشرها بـ فيسبوك بالقول أثناء التصويت على عضوية اتحاد طلبة الساقية الحمراء كعضو ملاحظ في اليوزي مرحبا به عضوا من شأنه الدفع بالحوار في أفق إيجاد حل لنزاع الصحراء الغربية في إطار حل سياسي ترعاه الأمم المتحدة ويحظى بموافقة الطرفين,3
